Unique_ID,State,District,Disease,Cases,Deaths,Year_Week,Month_Approx,disease_clean,Year
CH/CHD/2020/49/498,Chandigarh,Chandigarh,Dengue,13,0,2020-W49,12,Dengue,2020
MH/NAS/2020/50/504,Maharashtra,Nashik,Chikungunya,8,0,2020-W50,12,Chikungunya,2020
MP/SNA/2020/50/505,Madhya Pradesh,Satna,Leptospirosis,11,0,2020-W50,12,Leptospirosis,2020
TN/PER/2020/50/506,Tamil Nadu,Perambalur,Food Poisoning,8,0,2020-W50,12,Food Poisoning,2020
UP/BAL/2020/50/507,Uttar Pradesh,Balangir,Food Poisoning,10,2,2020-W50,12,Food Poisoning,2020
BH/ARW/2020/50/508,Bihar,Arwal,Malaria,112,0,2020-W50,12,Malaria,2020
AS/TIN/2020/51/509,Assam,Tinsukia,Leptospirosis,15,0,2020-W51,12,Leptospirosis,2020
AS/DHE/2020/51/510,Assam,Dhemaji,Scrub Typhus,1,0,2020-W51,12,Scrub Typhus,2020
KN/RCR/2020/51/511,Karnataka,Raichur,Dengue,29,0,2020-W51,12,Dengue,2020
KL/KAS/2020/51/512,Kerala,Kasaragod,Shigellosis,50,1,2020-W51,12,Shigellosis,2020
JH/HAZ/2020/52/517,Jharkhand,Hazaribagh,Chickenpox,6,0,2020-W52,12,Chickenpox,2020
MH/AMN/2020/52/518,Maharashtra,Ahmednagar,Chikungunya,14,0,2020-W52,12,Chikungunya,2020
MH/NAS/2020/52/519,Maharashtra,Nashik,Chikungunya,9,0,2020-W52,12,Chikungunya,2020
MZ/LNG/2020/52/520,Mizoram,Lunglei,Food Poisoning,34,0,2020-W52,12,Food Poisoning,2020
TN/VIL/2020/52/521,Tamil Nadu,Villupuram,Acute Diarrheal Disease,21,0,2020-W52,12,Acute Diarrheal Disease,2020
AP/ANT/2020/53/527,Andhra Pradesh,Anantnag,Food Poisoning,13,0,2020-W53,12,Food Poisoning,2020
MH/AMR/2020/53/528,Maharashtra,Amravati,Acute Diarrheal Disease,53,0,2020-W53,12,Acute Diarrheal Disease,2020
MP/MNA/2020/53/529,Madhya Pradesh,Morena,Food Poisoning,7,0,2020-W53,12,Food Poisoning,2020
MG/JTH/2020/53/530,Meghalaya,Hills,Chickenpox,10,0,2020-W53,12,Chickenpox,2020
MZ/SER/2020/53/531,Mizoram,Serchhip,Acute Diarrheal Disease,36,0,2020-W53,12,Acute Diarrheal Disease,2020
OR/RAY/2020/53/532,Odisha,Rayagada,Acute Diarrheal Disease,31,0,2020-W53,12,Acute Diarrheal Disease,2020
MH/BED/2020/53/536,Maharashtra,Beed,Fever (Unspecified),15,7,2020-W53,12,Fever (Unspecified),2020
KL/ERN/2021/01/0001,Kerala,Ernakulam,Acute Diarrheal Disease,92,0,2021-W01,1,Acute Diarrheal Disease,2021
MH/AMN/2021/01/0002,Maharashtra,Ahmednagar,Food Poisoning,104,1,2021-W01,1,Food Poisoning,2021
MP/HSN/2021/01/0003,Madhya Pradesh,Hoshangabad,Chickenpox,15,0,2021-W01,1,Chickenpox,2021
TN/DMP/2021/01/0004,Tamil Nadu,Dharmapuri,Acute Diarrheal Disease,17,0,2021-W01,1,Acute Diarrheal Disease,2021
WB/HWR/2021/01/0005,West Bengal,Howrah,Food Poisoning,47,0,2021-W01,1,Food Poisoning,2021
AP/WGD/2021/02/0006,Andhra Pradesh,Eluru Lower,Fever of Unknown Origin,29,0,2021-W02,1,Fever of Unknown Origin,2021
PN/PON/2021/02/0007,Puducherry Name of State/UT,Pondicherry,Dengue,6,0,2021-W02,1,Dengue,2021
BH/PAC/2021/02/0008,Bihar,Champaran,Measles & Rubella,33,0,2021-W02,1,Measles & Rubella,2021
KN/GDG/2021/03/0014,Karnataka,Gadag,Viral/Respiratory,93,0,2021-W03,1,Viral/Respiratory,2021
KN/TUM/2021/03/0015,Karnataka,Tumakuru,Viral/Respiratory,15,0,2021-W03,1,Viral/Respiratory,2021
KN/RCR/2021/03/0016,Karnataka,Raichur,Acute Diarrheal Disease,13,0,2021-W03,1,Acute Diarrheal Disease,2021
KN/CKR/2021/03/0017,Karnataka,Chikkaballapura,Acute Diarrheal Disease,61,0,2021-W03,1,Acute Diarrheal Disease,2021
KN/BEL/2021/04/0025,Karnataka,Ballari,Acute Diarrheal Disease,14,0,2021-W04,1,Acute Diarrheal Disease,2021
KN/HAS/2021/04/0026,Karnataka,Hassan,Rabies,1,1,2021-W04,1,Rabies,2021
KL/ERN/2021/04/0027,Kerala,Ernakulam,Acute Diarrheal Disease,23,0,2021-W04,1,Acute Diarrheal Disease,2021
MP/NIM/2021/04/0028,Madhya Pradesh,Neemuch,Food Poisoning,16,0,2021-W04,1,Food Poisoning,2021
MH/GAD/2021/04/0029,Maharashtra,Gadchiroli,Malaria,10,1,2021-W04,1,Malaria,2021
MH/KOP/2021/04/0030,Maharashtra,Kolhapur,"Hand, Foot & Mouth Disease",12,0,2021-W04,1,"Hand, Foot & Mouth Disease",2021
AP/PRA/2021/05/0039,Andhra Pradesh,Pratapgarh,Animal Bites,1,1,2021-W05,2,Animal Bites,2021
AS/KAD/2021/05/0040,Assam,Karbi Anglong,Food Poisoning,202,0,2021-W05,2,Food Poisoning,2021
BH/SUP/2021/05/0041,Bihar,Supaul,Food Poisoning,40,0,2021-W05,2,Food Poisoning,2021
HP/BLR/2021/05/0042,Himachal Pradesh,Ballari,Acute Diarrheal Disease,309,0,2021-W05,2,Acute Diarrheal Disease,2021
KN/CMN/2021/05/0044,Karnataka,Chamarajanagar,Chikungunya,15,0,2021-W05,2,Chikungunya,2021
KN/HAS/2021/05/0045,Karnataka,Hassan,Acute Diarrheal Disease,14,0,2021-W05,2,Acute Diarrheal Disease,2021
AP/ANT/2021/06/0059,Andhra Pradesh,Anantnag,Food Poisoning,53,0,2021-W06,2,Food Poisoning,2021
AS/NGO/2021/06/0060,Assam,Nagaon,Enteric Fever (Typhoid),41,0,2021-W06,2,Enteric Fever (Typhoid),2021
JK/DOD/2021/06/0061,Jammu and Kashmir,Doda,Enteric Fever (Typhoid),130,0,2021-W06,2,Enteric Fever (Typhoid),2021
JH/ESI/2021/06/0062,Jharkhand,East Singhbum,Chickenpox,10,0,2021-W06,2,Chickenpox,2021
JH/SIM/2021/06/0063,Jharkhand,Simdega,Chickenpox,22,0,2021-W06,2,Chickenpox,2021
AS/BPT/2021/07/0072,Assam,Barpeta,Measles & Rubella,1,0,2021-W07,2,Measles & Rubella,2021
AS/DBG/2021/07/0073,Assam,Dibrugarh,Scrub Typhus,3,1,2021-W07,2,Scrub Typhus,2021
AS/DHE/2021/07/0074,Assam,Dhemaji,Scrub Typhus,1,0,2021-W07,2,Scrub Typhus,2021
AS/GLG/2021/07/0075,Assam,Golaghat,Rabies,1,1,2021-W07,2,Rabies,2021
KN/BDR/2021/07/0076,Karnataka,Bidar,Chikungunya,30,0,2021-W07,2,Chikungunya,2021
KN/CKR/2021/07/0077,Karnataka,Chikkaballapura,Rabies,1,1,2021-W07,2,Rabies,2021
KL/KAS/2021/07/0078,Kerala,Kasaragod,Leptospirosis,26,2,2021-W07,2,Leptospirosis,2021
AP/KUR/2021/08/0085,Andhra Pradesh,Nandyal,Acute Diarrheal Disease,24,1,2021-W08,2,Acute Diarrheal Disease,2021
AS/LKM/2021/08/0086,Assam,Lakhimpur,Food Poisoning,8,0,2021-W08,2,Food Poisoning,2021
KN/DHA/2021/08/0087,Karnataka,Dharashiv,Animal Bites,5,0,2021-W08,2,Animal Bites,2021
KN/KOL/2021/08/0088,Karnataka,Kollam,Acute Diarrheal Disease,43,0,2021-W08,2,Acute Diarrheal Disease,2021
KN/TUM/2021/08/0089,Karnataka,Tumakuru,Food Poisoning,19,0,2021-W08,2,Food Poisoning,2021
OR/PRI/2021/08/0090,Odisha,Puri,Chickenpox,23,0,2021-W08,2,Chickenpox,2021
AP/ANT/2021/09/0101,Andhra Pradesh,Anantnag,Acute Diarrheal Disease,30,0,2021-W09,3,Acute Diarrheal Disease,2021
KL/WYN/2021/09/0102,Kerala,Wayanad,Food Poisoning,11,0,2021-W09,3,Food Poisoning,2021
OR/BSR/2021/09/0103,Odisha,Balasore,Food Poisoning,40,0,2021-W09,3,Food Poisoning,2021
OR/NAB/2021/09/0104,Odisha,Nabarangpur,Food Poisoning,81,0,2021-W09,3,Food Poisoning,2021
PN/PON/2021/09/0105,Puducherry,Pondicherry,Dengue,11,0,2021-W09,3,Dengue,2021
TN/PER/2021/09/0106,Tamil Nadu,Perambalur,Acute Diarrheal Disease,14,0,2021-W09,3,Acute Diarrheal Disease,2021
KL/ERN/2021/09/0111,Kerala,Ernakulam,Acute Diarrheal Disease,2,4,2021-W09,3,Acute Diarrheal Disease,2021
AS/NCH/2021/10/0116,Assam,Dima Hasao,Rabies,1,1,2021-W10,3,Rabies,2021
BH/JAH/2021/10/0117,Bihar,Jehanabad,Chickenpox,13,0,2021-W10,3,Chickenpox,2021
MH/KOP/2021/10/0118,Maharashtra,Kolhapur,Chikungunya,6,0,2021-W10,3,Chikungunya,2021
TN/MDR/2021/10/0119,Tamil Nadu,Madurai,Diphtheria,1,1,2021-W10,3,Diphtheria,2021
WB/HGL/2021/10/0120,West Bengal,Hooghly,Cholera,9,0,2021-W10,3,Cholera,2021
AS/DAR/2021/10/0124,Assam,Darrang,Leptospirosis,1,1,2021-W10,3,Leptospirosis,2021
AP/ANT/2021/11/0126,Andhra Pradesh,Anantnag,Food Poisoning,5,0,2021-W11,3,Food Poisoning,2021
HR/PNP/2021/11/0127,Haryana,Panipat,Diphtheria,1,0,2021-W11,3,Diphtheria,2021
HR/FBD/2021/11/0128,Haryana,Faridabad,Chickenpox,5,0,2021-W11,3,Chickenpox,2021
JH/WSI/2021/11/0129,Jharkhand,Singhbhum,Chickenpox,14,0,2021-W11,3,Chickenpox,2021
JH/WSI/2021/11/0130,Jharkhand,Singhbhum,Chickenpox,8,0,2021-W11,3,Chickenpox,2021
AS/CCR/2021/12/0136,Assam,Cachar,Rabies,2,2,2021-W12,3,Rabies,2021
AS/GLG/2021/12/0137,Assam,Golaghat,Rabies,2,2,2021-W12,3,Rabies,2021
MH/STA/2021/12/0138,Maharashtra,Satara,Acute Diarrheal Disease,80,0,2021-W12,3,Acute Diarrheal Disease,2021
MG/RIB/2021/12/0139,Meghalaya,Ri Bhoi,Acute Diarrheal Disease,32,0,2021-W12,3,Acute Diarrheal Disease,2021
OR/KLN/2021/12/0140,Odisha,Kalahandi,Acute Diarrheal Disease,12,0,2021-W12,3,Acute Diarrheal Disease,2021
KL/ERN/2021/13/0149,Kerala,Ernakulam,Acute Diarrheal Disease,19,0,2021-W13,4,Acute Diarrheal Disease,2021
KL/ERN/2021/13/0150,Kerala,Ernakulam,Food Poisoning,19,0,2021-W13,4,Food Poisoning,2021
KL/AGL/2021/13/0151,Kerala,Angul,Food Poisoning,24,0,2021-W13,4,Food Poisoning,2021
OR/KDL/2021/13/0152,Odisha,Kandhamal,Acute Diarrheal Disease,10,0,2021-W13,4,Acute Diarrheal Disease,2021
TN/MDR/2021/13/0153,Tamil Nadu,Madurai,Diphtheria,1,0,2021-W13,4,Diphtheria,2021
HP/KIR/2021/13/0156,Himachal Pradesh, Kochi Fortkochi,"Hepatitis (A, B, E)",2,7,2021-W13,4,"Hepatitis (A, B, E)",2021
KN/DHA/2021/14/0159,Karnataka,Dharashiv,Dengue,10,0,2021-W14,4,Dengue,2021
KL/THI/2021/14/0160,Kerala,apuram,Food Poisoning,5,0,2021-W14,4,Food Poisoning,2021
KL/ERN/2021/14/0161,Kerala,Ernakulam,Acute Diarrheal Disease,50,0,2021-W14,4,Acute Diarrheal Disease,2021
KL/PLK/2021/14/0162,Kerala,Palakkad,Dengue,7,0,2021-W14,4,Dengue,2021
KL/WYN/2021/14/0163,Kerala,Wayanad,Shigellosis,1,1,2021-W14,4,Shigellosis,2021
WB/BWN/2021/14/0165,West Bengal,Bardhaman,Acute Diarrheal Disease,1,3,2021-W14,4,Acute Diarrheal Disease,2021
AS/JRT/2021/15/0169,Assam,Jorhat,Acute Diarrheal Disease,24,0,2021-W15,4,Acute Diarrheal Disease,2021
AS/JRT/2021/15/0170,Assam,Jorhat,Acute Diarrheal Disease,120,1,2021-W15,4,Acute Diarrheal Disease,2021
AS/JRT/2021/15/0171,Assam,Jorhat,Acute Diarrheal Disease,55,0,2021-W15,4,Acute Diarrheal Disease,2021
MH/STA/2021/16/0172,Maharashtra,Satara,Dengue,7,0,2021-W16,4,Dengue,2021
WB/SPG/2021/16/0173,West Bengal,South,Acute Diarrheal Disease,146,0,2021-W16,4,Acute Diarrheal Disease,2021
MH/AMN/2021/16/0175,Maharashtra,Ahmednagar,Chikungunya,3,1,2021-W16,4,Chikungunya,2021
MH/AMN/2021/16/0176,Maharashtra,Ahmednagar,Chikungunya,13,0,2021-W16,4,Chikungunya,2021
MH/STA/2021/16/0177,Maharashtra,Satara,Dengue,31,1,2021-W16,4,Dengue,2021
WB/KPT/2021/17/0178,West Bengal,Koraput,Acute Diarrheal Disease,9,0,2021-W17,5,Acute Diarrheal Disease,2021
WB/NYG/2021/17/0179,West Bengal,Nayagarh,Acute Diarrheal Disease,31,1,2021-W17,5,Acute Diarrheal Disease,2021
PB/NWS/2021/18/0180,Punjab,S.A.S Nagar,Acute Diarrheal Disease,19,0,2021-W18,5,Acute Diarrheal Disease,2021
PB/NWS/2021/19/0181,Punjab,S.A.S Nagar,Dengue,51,0,2021-W19,5,Dengue,2021
PB/NWS/2021/19/0182,Punjab,S.A.S Nagar,Dengue,43,0,2021-W19,5,Dengue,2021
PB/NWS/2021/19/0183,Punjab,S.A.S Nagar,Brucellosis,1,0,2021-W19,5,Brucellosis,2021
PB/NWS/2021/19/0184,Punjab,S.A.S Nagar,Malaria,2,1,2021-W19,5,Malaria,2021
AS/LKM/2021/20/0185,Assam,Lakhimpur,Mushroom Poisoning,9,0,2021-W20,5,Mushroom Poisoning,2021
AS/LKM/2021/20/0186,Assam,Lakhimpur,Mushroom Poisoning,6,0,2021-W20,5,Mushroom Poisoning,2021
KL/THI/2021/20/0187,Kerala,apuram,Zika Virus,65,0,2021-W20,5,Zika Virus,2021
MH/NAS/2021/20/0188,Maharashtra,Nashik,Chikungunya,6,0,2021-W20,5,Chikungunya,2021
KL/CNR/2021/20/0189,Kerala,Kannur,Dengue,32,0,2021-W20,5,Dengue,2021
KL/MLP/2021/20/0190,Kerala,Malappuram,Dengue,37,0,2021-W20,5,Dengue,2021
MH/NAS/2021/20/0191,Maharashtra,Nashik,Chikungunya,3,0,2021-W20,5,Chikungunya,2021
MH/NAS/2021/20/0192,Maharashtra,Nashik,Chikungunya,5,0,2021-W20,5,Chikungunya,2021
MH/NAS/2021/20/0193,Maharashtra,Nashik,Chikungunya,3,0,2021-W20,5,Chikungunya,2021
MH/PNE/2021/20/0194,Maharashtra,Pune,Chikungunya,4,0,2021-W20,5,Chikungunya,2021
HR/FBD/2021/21/0200,Haryana,Faridabad,Fever of Unknown Origin,5,0,2021-W21,6,Fever of Unknown Origin,2021
KL/ERN/2021/21/0201,Kerala,Ernakulam,Fever of Unknown Origin,9,0,2021-W21,6,Fever of Unknown Origin,2021
KL/KOZ/2021/21/0202,Kerala,Kozhikode,Dengue,64,0,2021-W21,6,Dengue,2021
GJ/NAV/2021/22/0203,Gujarat,Navsari,Acute Diarrheal Disease,15,0,2021-W22,6,Acute Diarrheal Disease,2021
GJ/SBK/2021/22/0204,Gujarat,Sabarkantha,"Hepatitis (A, B, E)",11,0,2021-W22,6,"Hepatitis (A, B, E)",2021
GJ/SRT/2021/22/0205,Gujarat,Surat,Acute Diarrheal Disease,108,6,2021-W22,6,Acute Diarrheal Disease,2021
MH/BNR/2021/22/0206,Maharashtra,Bhandara,Acute Diarrheal Disease,108,0,2021-W22,6,Acute Diarrheal Disease,2021
MH/PNE/2021/22/0207,Maharashtra,Pune,Chikungunya,6,0,2021-W22,6,Chikungunya,2021
AS/LKM/2021/23/0213,Assam,Lakhimpur,Dengue,1,0,2021-W23,6,Dengue,2021
MH/OSM/2021/23/0214,Maharashtra,Osmanabad,Fever (Unspecified),7,1,2021-W23,6,Fever (Unspecified),2021
PB/SAS/2021/23/0215,Punjab,S.A.S Nagar,Acute Diarrheal Disease,337,0,2021-W23,6,Acute Diarrheal Disease,2021
PB/SAS/2021/23/0216,Punjab,S.A.S Nagar,Acute Diarrheal Disease,7,0,2021-W23,6,Acute Diarrheal Disease,2021
TN/DDG/2021/23/0217,Tamil Nadu,Dindigul,Diphtheria,1,0,2021-W23,6,Diphtheria,2021
GJ/AND/2021/23/0218,Gujarat,Anand,Acute Diarrheal Disease,15,0,2021-W23,6,Acute Diarrheal Disease,2021
KL/KOZ/2021/23/0219,Kerala,Kozhikode,Dengue,64,0,2021-W23,6,Dengue,2021
KL/THI/2021/23/0220,Kerala,apuram,Chikungunya,10,0,2021-W23,6,Chikungunya,2021
KL/PLK/2021/23/0221,Kerala,Palakkad,Dengue,8,0,2021-W23,6,Dengue,2021
WB/SPG/2021/23/0222,West Bengal,South,Acute Diarrheal Disease,289,0,2021-W23,6,Acute Diarrheal Disease,2021
AS/NGO/2021/24/0223,Assam,Nagaon,Acute Encephalitic Syndrome,1,0,2021-W24,6,Acute Encephalitic Syndrome,2021
GJ/BNS/2021/24/0224,Gujarat,Banaskantha,Epidemic Dropsy,7,2,2021-W24,6,Epidemic Dropsy,2021
GJ/MRB/2021/24/0225,Gujarat,Morbi,Acute Diarrheal Disease,44,0,2021-W24,6,Acute Diarrheal Disease,2021
OR/MBJ/2021/24/0226,Odisha,Mayurbhanj,Acute Diarrheal Disease,18,0,2021-W24,6,Acute Diarrheal Disease,2021
BH/JAH/2021/25/0232,Bihar,Jehanabad,Acute Encephalitic Syndrome,1,1,2021-W25,7,Acute Encephalitic Syndrome,2021
BH/JAH/2021/25/0233,Bihar,Jehanabad,Food Poisoning,19,0,2021-W25,7,Food Poisoning,2021
MP/KHR/2021/25/0234,Madhya Pradesh,Khargone,Acute Diarrheal Disease,174,0,2021-W25,7,Acute Diarrheal Disease,2021
MH/NDB/2021/25/0235,Maharashtra,Nandurbar,Acute Diarrheal Disease,36,0,2021-W25,7,Acute Diarrheal Disease,2021
MH/SIN/2021/25/0236,Maharashtra,Singrauli,Dengue,21,0,2021-W25,7,Dengue,2021
MH/KOP/2021/25/0243,Maharashtra,Kolhapur,Dengue,30,2,2021-W25,7,Dengue,2021
AS/BON/2021/26/0247,Assam,Bongaigaon,Japanese Encephalitis,1,1,2021-W26,7,Japanese Encephalitis,2021
AS/CCR/2021/26/0248,Assam,Cachar,Acute Encephalitic Syndrome,1,1,2021-W26,7,Acute Encephalitic Syndrome,2021
GJ/GAN/2021/26/0249,Gujarat,Gandhinagar,Acute Diarrheal Disease,12,0,2021-W26,7,Acute Diarrheal Disease,2021
GJ/KHD/2021/26/0250,Gujarat,Kheda,Cholera,10,0,2021-W26,7,Cholera,2021
AP/VKP/2021/26/0260,Andhra Pradesh,Visakhapatnam,Scrub Typhus,18,0,2021-W26,7,Scrub Typhus,2021
AS/DHE/2021/26/0261,Assam,Dhemaji,Scrub Typhus,1,0,2021-W26,7,Scrub Typhus,2021
AS/LKM/2021/26/0262,Assam,Lakhimpur,Japanese Encephalitis,1,0,2021-W26,7,Japanese Encephalitis,2021
AS/LKM/2021/26/0263,Assam,Lakhimpur,Acute Encephalitic Syndrome,1,1,2021-W26,7,Acute Encephalitic Syndrome,2021
MH/AGB/2021/26/0264,Maharashtra,Aurangabad,Dengue,5,1,2021-W26,7,Dengue,2021
AS/PLK/2021/27/0269,Assam,Palakkad,Scrub Typhus,1,0,2021-W27,7,Scrub Typhus,2021
AS/PLK/2021/27/0270,Assam,Palakkad,Scrub Typhus,1,0,2021-W27,7,Scrub Typhus,2021
AS/PLK/2021/27/0271,Assam,Palakkad,Japanese Encephalitis,1,0,2021-W27,7,Japanese Encephalitis,2021
AS/PLK/2021/27/0272,Assam,Palakkad,Acute Encephalitic Syndrome,1,0,2021-W27,7,Acute Encephalitic Syndrome,2021
GJ/PLK/2021/27/0273,Gujarat,Palakkad,Acute Diarrheal Disease,21,0,2021-W27,7,Acute Diarrheal Disease,2021
KL/PLK/2021/27/0276,Kerala,Palakkad,Dengue,10,1,2021-W27,7,Dengue,2021
AP/LHT/2021/28/0285,Andhra Pradesh,Lohit,Acute Diarrheal Disease,4,0,2021-W28,7,Acute Diarrheal Disease,2021
AS/DAR/2021/28/0286,Assam,Darrang,Scrub Typhus,1,0,2021-W28,7,Scrub Typhus,2021
BH/JAH/2021/28/0287,Bihar,Jehanabad,Enteric Fever (Typhoid),46,0,2021-W28,7,Enteric Fever (Typhoid),2021
DD/DMN/2021/28/0288,Daman & Diu,Daman,Enteric Fever (Typhoid),11,0,2021-W28,7,Enteric Fever (Typhoid),2021
GJ/NAV/2021/28/0289,Gujarat,Navsari,Acute Diarrheal Disease,12,0,2021-W28,7,Acute Diarrheal Disease,2021
MH/BED/2021/28/0298,Maharashtra,Beed,Dysentery,13,6,2021-W28,7,Dysentery,2021
AS/BON/2021/28/0302,Assam,Bongaigaon,Leptospirosis,1,0,2021-W28,7,Leptospirosis,2021
AS/CCR/2021/28/0303,Assam,Cachar,Acute Encephalitic Syndrome,1,0,2021-W28,7,Acute Encephalitic Syndrome,2021
AS/DAR/2021/28/0304,Assam,Darrang,Food Poisoning,58,0,2021-W28,7,Food Poisoning,2021
AS/NLB/2021/28/0305,Assam,Nalbari,Japanese Encephalitis,1,0,2021-W28,7,Japanese Encephalitis,2021
AS/NLB/2021/28/0306,Assam,Nalbari,Acute Encephalitic Syndrome,1,0,2021-W28,7,Acute Encephalitic Syndrome,2021
AP/KUR/2021/29/0311,Andhra Pradesh,Nandyal,Acute Diarrheal Disease,41,3,2021-W29,8,Acute Diarrheal Disease,2021
AS/NGO/2021/29/0312,Assam,Nagaon,Acute Encephalitic Syndrome,1,0,2021-W29,8,Acute Encephalitic Syndrome,2021
GJ/NAV/2021/29/0313,Gujarat,Navsari,Acute Diarrheal Disease,31,0,2021-W29,8,Acute Diarrheal Disease,2021
KN/BEL/2021/29/0314,Karnataka,Ballari,Leptospirosis,11,0,2021-W29,8,Leptospirosis,2021
MH/NAG/2021/30/0326,Maharashtra,Nagpur,Acute Encephalitic Syndrome,1,1,2021-W30,8,Acute Encephalitic Syndrome,2021
MH/NAG/2021/30/0327,Maharashtra,Nagpur,Acute Encephalitic Syndrome,1,1,2021-W30,8,Acute Encephalitic Syndrome,2021
MH/NAG/2021/30/0328,Maharashtra,Nagpur,Acute Encephalitic Syndrome,1,1,2021-W30,8,Acute Encephalitic Syndrome,2021
MH/NAG/2021/30/0329,Maharashtra,Nagpur,Acute Encephalitic Syndrome,1,0,2021-W30,8,Acute Encephalitic Syndrome,2021
MH/NAG/2021/30/0330,Maharashtra,Nagpur,Japanese Encephalitis,1,0,2021-W30,8,Japanese Encephalitis,2021
MH/NAG/2021/30/0331,Maharashtra,Nagpur,Acute Encephalitic Syndrome,1,1,2021-W30,8,Acute Encephalitic Syndrome,2021
MH/NAG/2021/30/0332,Maharashtra,Nagpur,Chemical/General Poisoning,24,0,2021-W30,8,Chemical/General Poisoning,2021
MH/NAG/2021/30/0333,Maharashtra,Nagpur,Acute Encephalitic Syndrome,1,1,2021-W30,8,Acute Encephalitic Syndrome,2021
AS/BON/2021/31/0349,Assam,Bongaigaon,Acute Encephalitic Syndrome,10,2,2021-W31,8,Acute Encephalitic Syndrome,2021
CH/CHD/2021/31/0350,Chandigarh,Chandigarh,Cholera,8,0,2021-W31,8,Cholera,2021
GJ/VAD/2021/31/0351,Gujarat,Vadodara,Cholera,3,0,2021-W31,8,Cholera,2021
AS/DAR/2021/31/0368,Assam,Darrang,Leptospirosis,1,0,2021-W31,8,Leptospirosis,2021
AS/LKM/2021/31/0369,Assam,Lakhimpur,Scrub Typhus,1,0,2021-W31,8,Scrub Typhus,2021
MH/CND/2021/31/0370,Maharashtra,Chandrapur,Dengue,4,0,2021-W31,8,Dengue,2021
MH/RGD/2021/31/0371,Maharashtra,Raigad,Dengue,18,0,2021-W31,8,Dengue,2021
MH/STA/2021/31/0372,Maharashtra,Satara,Chikungunya,20,0,2021-W31,8,Chikungunya,2021
AS/NCH/2021/32/0375,Assam,Dima Hasao,Acute Encephalitic Syndrome,1,1,2021-W32,8,Acute Encephalitic Syndrome,2021
GJ/SBK/2021/32/0376,Gujarat,Sabarkantha,Enteric Fever (Typhoid),34,0,2021-W32,8,Enteric Fever (Typhoid),2021
MH/KOP/2021/32/0377,Maharashtra,Kolhapur,Acute Diarrheal Disease,215,0,2021-W32,8,Acute Diarrheal Disease,2021
MH/THN/2021/32/0378,Maharashtra,Thane,Chikungunya,6,0,2021-W32,8,Chikungunya,2021
AS/DAR/2021/33/0392,Assam,Darrang,Food Poisoning,51,0,2021-W33,9,Food Poisoning,2021
AS/NGO/2021/33/0393,Assam,Nagaon,Acute Encephalitic Syndrome,1,1,2021-W33,9,Acute Encephalitic Syndrome,2021
HR/KMN/2021/33/0394,Haryana,Karnal,Acute Diarrheal Disease,26,0,2021-W33,9,Acute Diarrheal Disease,2021
JH/GDA/2021/33/0395,Jharkhand,Godda,Acute Diarrheal Disease,38,0,2021-W33,9,Acute Diarrheal Disease,2021
MH/CND/2021/33/0396,Maharashtra,Chandrapur,Malaria,7,3,2021-W33,9,Malaria,2021
AS/NGO/2021/34/0404,Assam,Nagaon,Scrub Typhus,1,0,2021-W34,9,Scrub Typhus,2021
AS/NGO/2021/34/0405,Assam,Nagaon,Acute Encephalitic Syndrome,1,1,2021-W34,9,Acute Encephalitic Syndrome,2021
KN/DVA/2021/34/0406,Karnataka,Davangere,Food Poisoning,88,0,2021-W34,9,Food Poisoning,2021
KN/GUL/2021/34/0407,Karnataka,Kalaburagi,Chikungunya,46,0,2021-W34,9,Chikungunya,2021
AS/UAL/2021/35/0419,Assam,Udalguri,Acute Diarrheal Disease,34,0,2021-W35,9,Acute Diarrheal Disease,2021
AS/UAL/2021/35/0420,Assam,Udalguri,Leptospirosis,1,0,2021-W35,9,Leptospirosis,2021
HY/KUK/2021/35/0421,Haryana,Kurukshetra,Acute Diarrheal Disease,16,0,2021-W35,9,Acute Diarrheal Disease,2021
MH/AKL/2021/35/0422,Maharashtra,Akola,Dengue,3,0,2021-W35,9,Dengue,2021
TN/TNJ/2021/35/0423,Tamil Nadu,Thanjavur,Illness (Unspecified),4,1,2021-W35,9,Illness (Unspecified),2021
AS/NGO/2021/36/0438,Assam,Nagaon,Leptospirosis,1,0,2021-W36,9,Leptospirosis,2021
HR/PWL/2021/36/0439,Haryana,Palwal,Leptospirosis,8,8,2021-W36,9,Leptospirosis,2021
JH/WSI/2021/36/0440,Jharkhand,Singhbhum,Acute Diarrheal Disease,8,0,2021-W36,9,Acute Diarrheal Disease,2021
KN/MYS/2021/36/0449,Karnataka,Mysuru,Diphtheria,1,0,2021-W36,9,Diphtheria,2021
MH/JGA/2021/36/0450,Maharashtra,Jalgaon,Dengue,54,1,2021-W36,9,Dengue,2021
UP/MNR/2021/36/0451,Uttar Pradesh,Mainpuri,Dengue,32,0,2021-W36,9,Dengue,2021
AS/NCH/2021/37/0452,Assam,Dima Hasao,Leptospirosis,1,0,2021-W37,10,Leptospirosis,2021
GJ/VSD/2021/37/0453,Gujarat,Valsad,Acute Diarrheal Disease,10,0,2021-W37,10,Acute Diarrheal Disease,2021
JH/ESI/2021/37/0454,Jharkhand,East Singhbum,Acute Diarrheal Disease,22,0,2021-W37,10,Acute Diarrheal Disease,2021
JH/ESI/2021/37/0455,Jharkhand,East Singhbum,Acute Diarrheal Disease,8,0,2021-W37,10,Acute Diarrheal Disease,2021
